objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,effective_n,bigram_accuracy,mean_gap,mean_entropy,mean_energy,mean_top_score,cap_error_0_3,cap_error_0_5,cap_error_0_7,metastable_rate
masked_token,generalization,4,2,center,1024,3.0,0.0,0.0,0.10151790621961015,34,0.0,0.0023344598491402235,0.9634971829021678,-2.5789162902271046,0.9464471813510446,0.0,0.0,0.0,1.0
masked_token,memorization,4,2,edge,1024,3.0,0.0,0.0,0.09642183044857634,36,0.0,0.002312732446524832,0.9634921931558185,-2.5789079467455545,0.9487469030751122,0.0,0.0,0.0,0.6388888888888888
masked_token,generalization,4,2,edge,1024,3.0,0.0,0.0,0.08762453925039232,40,0.0,0.002312224078923464,0.9634926542639732,-2.5789088785648344,0.9485797584056854,0.0,0.0,0.0,0.675
masked_token,memorization,4,2,end,1024,3.0,0.0,0.0,0.1071827150573635,32,0.0,0.003561616875231266,0.9634973257780075,-2.5789156928658485,0.9461934603750706,0.0,0.0,0.0,1.0
masked_token,generalization,4,2,end,1024,3.0,0.0,0.0,0.09890426758938868,35,0.0,0.0035799749195575712,0.9634987115859985,-2.5789160251617433,0.9456184029579162,0.0,0.0,0.0,1.0
next_token,memorization,4,,,1024,10.0,0.6666666666666666,0.5253984633247204,0.7832339862910321,48,0.16666666666666666,0.2825368857787301,0.2443251016860207,-1.0862280527750652,0.9981863796710968,0.0,0.0,0.0,0.020833333333333332
next_token,generalization,4,,,1024,10.0,0.0,0.0,0.07135003417431873,50,0.12,0.010892529040575027,0.4523762232065201,-1.237031753063202,0.9942713522911072,0.0,0.0,0.0,0.04
masked_token,memorization,4,1,center,1024,10.0,0.4186046511627907,0.28384334337485234,0.5667168424428823,43,0.32558139534883723,0.17326527937900188,0.3007665934950806,-1.1494828240815984,0.9999125863230506,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,center,1024,10.0,0.0,0.0,0.07865426194064076,45,0.15555555555555556,0.0005033978157573276,0.4466490427652995,-1.2429413265652127,0.9997889558474223,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,edge,1024,10.0,0.375,0.2521507240406812,0.5163749387475043,48,0.22916666666666666,0.16358902452824017,0.3144367407076061,-1.1516568486889203,0.9996510818600655,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,edge,1024,10.0,0.0,0.0,0.06879459041288215,52,0.21153846153846154,0.023855031897815373,0.44711201523359007,-1.2402008015375872,0.9993190169334412,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,end,1024,10.0,0.3958333333333333,0.2702062649595058,0.5368984540306487,48,0.10416666666666667,0.1739173209449897,0.31153538047025603,-1.1510317201415698,0.9997795994083086,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,end,1024,10.0,0.0,0.0,0.07135003417431873,50,0.14,0.011235807836055756,0.44607408106327057,-1.2396526408195496,0.9995042848587036,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,center,1024,10.0,0.0,0.0,0.11025900073475385,31,0.0,0.002229520029598667,0.4534007974209324,-1.2405872460334533,0.9994986268781847,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,center,1024,10.0,0.0,0.0,0.10151790621961015,34,0.0,0.007563721662496819,0.4506566279074725,-1.2427707700168384,0.9996639910866233,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,edge,1024,10.0,0.0,0.0,0.09642183044857634,36,0.0,0.0025639360667102868,0.45206719140211743,-1.247407790687349,0.9998102320565118,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,edge,1024,10.0,0.0,0.0,0.08762453925039232,40,0.0,0.002936478517949581,0.45297159180045127,-1.2433827251195908,0.9997155204415321,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,end,1024,10.0,0.0,0.0,0.1071827150573635,32,0.0,0.0027348195435479283,0.45204263273626566,-1.246617890894413,0.9996493626385927,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,end,1024,10.0,0.0,0.0,0.09890426758938868,35,0.0,0.001946409312742097,0.4475971485887255,-1.24892098903656,0.9999009387833732,0.0,0.0,0.0,0.0
next_token,memorization,4,,,1024,30.0,0.9583333333333334,0.8602408885222853,0.9884983479210343,48,0.16666666666666666,0.40798590634949505,0.0054245667205110775,-1.0012450764576595,1.0,0.0,0.0,0.0,0.0
next_token,generalization,4,,,1024,30.0,0.04,0.011038652660826579,0.13460337877954667,50,0.12,0.15479604892432688,0.060465881532965164,-1.0138993597030639,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,center,1024,30.0,0.9302325581395349,0.8139073144696507,0.9759888462080376,43,0.32558139534883723,0.4041405213173739,0.007015347840176624,-1.0016127436660056,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,center,1024,30.0,0.044444444444444446,0.01227386904044434,0.14827779183880616,45,0.15555555555555556,0.13611631409989464,0.09015982737741174,-1.0207678397496542,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,edge,1024,30.0,0.8333333333333334,0.7042189996260375,0.9130458996054678,48,0.22916666666666666,0.36859228283477324,0.002268117607046353,-1.000485174357891,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,edge,1024,30.0,0.038461538461538464,0.010611488322077558,0.1298142874436598,52,0.21153846153846154,0.18810589554218146,0.055097686239679464,-1.012660679908899,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,end,1024,30.0,0.9583333333333334,0.8602408885222853,0.9884983479210343,48,0.10416666666666667,0.40798590634949505,0.0054245667205110775,-1.0012450764576595,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,end,1024,30.0,0.04,0.011038652660826579,0.13460337877954667,50,0.14,0.13668594609946014,0.06288133926887976,-1.0144415831565856,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,center,1024,30.0,0.8064516129032258,0.6371939644454012,0.9081311641365236,31,0.0,0.36506750098159235,0.014411283516553727,-1.003324201030116,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,center,1024,30.0,0.0,0.0,0.10151790621961015,34,0.0,0.07986875160542481,0.15602971492396805,-1.036029906833873,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,edge,1024,30.0,0.6944444444444444,0.5314342132091627,0.8199572971719464,36,0.0,0.3216258330374128,0.016257389837232558,-1.0036991106139288,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,edge,1024,30.0,0.0,0.0,0.08762453925039232,40,0.0,0.1265133347827941,0.08676147286490445,-1.0199710130691528,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,end,1024,30.0,0.6875,0.5143300030196761,0.8204764788338126,32,0.0,0.34924842813052237,0.014988334502000461,-1.0034358277916908,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,end,1024,30.0,0.0,0.0,0.09890426758938868,35,0.0,0.14347650100077902,0.0849849362256697,-1.0195744139807565,1.0,0.0,0.0,0.0,0.0
next_token,memorization,4,,,1024,100.0,0.9583333333333334,0.8602408885222853,0.9884983479210343,48,0.16666666666666666,0.40798549850781757,0.0053853423920813825,-1.0003732815384865,1.0,0.0,0.0,0.0,0.0
next_token,generalization,4,,,1024,100.0,0.04,0.011038652660826579,0.13460337877954667,50,0.12,0.22870673038065434,0.03993841628793337,-1.0027683091163635,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,center,1024,100.0,0.9302325581395349,0.8139073144696507,0.9759888462080376,43,0.32558139534883723,0.4041408650403799,0.006976748083495383,-1.0004835877307625,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,center,1024,100.0,0.044444444444444446,0.01227386904044434,0.14827779183880616,45,0.15555555555555556,0.15372636090550157,0.08059192643863838,-1.0055861949920655,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,edge,1024,100.0,0.8333333333333334,0.7042189996260375,0.9130458996054678,48,0.22916666666666666,0.3685928945584844,0.002083337357417938,-1.0001444046696026,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,edge,1024,100.0,0.038461538461538464,0.010611488322077558,0.1298142874436598,52,0.21153846153846154,0.22849525027693465,0.027662011370006765,-1.001917378260539,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,1,end,1024,100.0,0.9583333333333334,0.8602408885222853,0.9884983479210343,48,0.10416666666666667,0.40798549850781757,0.0053853423920813825,-1.0003732815384865,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,1,end,1024,100.0,0.06,0.02061459636463048,0.16217343370877002,50,0.14,0.24326267309486865,0.03393841644320633,-1.0023524236679078,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,center,1024,100.0,0.8064516129032258,0.6371939644454012,0.9081311641365236,31,0.0,0.37148279017738756,0.014385267821255323,-1.0009971087978733,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,center,1024,100.0,0.0,0.0,0.10151790621961015,34,0.0,0.12080342045930378,0.12283601170342531,-1.0085143341737635,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,edge,1024,100.0,0.7222222222222222,0.5600719978365485,0.841518299741862,36,0.0,0.327674077047656,0.011111114901567416,-1.0007701582378812,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,edge,1024,100.0,0.0,0.0,0.08762453925039232,40,0.0,0.1333637975156307,0.05501913370058916,-1.0038136273622513,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,4,2,end,1024,100.0,0.6875,0.5143300030196761,0.8204764788338126,32,0.0,0.3553568272618577,0.011203011468251325,-1.0007765293121338,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,4,2,end,1024,100.0,0.0,0.0,0.09890426758938868,35,0.0,0.15733010502798217,0.06442348967679626,-1.0044654812131608,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,64,3.0,0.13953488372093023,0.06555634267713946,0.2726387659442569,43,0.11627906976744186,0.019504101816997972,0.980768157992252,-1.6277173840722372,0.5262098936147468,0.0,0.0,1.0,1.0
next_token,generalization,8,,,64,3.0,0.20454545454545456,0.11153127823467596,0.34500863681833227,44,0.2727272727272727,0.019360064359551125,0.9807295108383353,-1.6277212771502407,0.5258298109878193,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,center,64,3.0,0.2127659574468085,0.11989580124247318,0.3490430205097927,47,0.3404255319148936,0.10867171940651346,0.9807304118541961,-1.6277196965319045,0.5259408570350484,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,center,64,3.0,0.11320754716981132,0.05292958911068668,0.22576770301339144,53,0.22641509433962265,0.10873452194456784,0.980728769077445,-1.6277214896004155,0.5259648673939255,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,edge,64,3.0,0.075,0.025835556771858243,0.19864530159097524,40,0.25,0.016910084150731565,0.9807600528001785,-1.6277175933122634,0.5271254748106002,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,edge,64,3.0,0.0,0.0,0.0675843044530766,53,0.16981132075471697,0.01732292096569853,0.9807349949512841,-1.6277211702094887,0.5263449021105496,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,end,64,3.0,0.13953488372093023,0.06555634267713946,0.2726387659442569,43,0.13953488372093023,0.01947535201907158,0.9807588721430579,-1.6277183737865715,0.5261598575946896,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,end,64,3.0,0.20454545454545456,0.11153127823467596,0.34500863681833227,44,0.2727272727272727,0.01935136978599158,0.9807276996699247,-1.6277213882316242,0.5257869186726484,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,center,64,3.0,0.0,0.0,0.11025900073475385,31,0.0,0.05774467883090819,0.9807645409337936,-1.6277200291233678,0.5276838233394008,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,center,64,3.0,0.02564102564102564,0.00454058606523737,0.13181286478627144,39,0.0,0.05721000553323673,0.980742083146022,-1.627721383021428,0.526581299610627,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,edge,64,3.0,0.0,0.0,0.12064720365810762,28,0.0,0.018730502043451582,0.980725707752364,-1.6277201516287667,0.5256651320627758,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,edge,64,3.0,0.0,0.0,0.08966985360023902,39,0.0,0.018668192462661326,0.9807331424493057,-1.627721328001756,0.5261375537285438,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,end,64,3.0,0.0,0.0,0.11025900073475385,31,0.0,0.02632468842690991,0.9807731336162936,-1.627718860103238,0.5274065559910189,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,end,64,3.0,0.0,0.0,0.11351709139047801,30,0.0,0.026157713122665883,0.9807433644930522,-1.6277212540308634,0.5266884605089823,0.0,0.0,1.0,1.0
next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,43,0.11627906976744186,0.2794362951156705,0.017980798624109392,-1.0007870945819588,0.9999983823576639,0.0,0.0,0.0,0.0
next_token,generalization,8,,,64,10.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.1574895532632416,0.026872880460525102,-1.00125406276096,0.999996464360844,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,47,0.3404255319148936,0.28146940572781765,0.019670812492357925,-1.000876987234075,0.9999978212600059,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,64,10.0,0.07547169811320754,0.0297390735989018,0.17858722263484247,53,0.22641509433962265,0.2588712599761081,0.02803876010244185,-1.0013218645779591,0.9999957838148441,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,64,10.0,1.0,0.9123754607496077,1.0,40,0.25,0.2830247643403709,0.018086492246948183,-1.000798538327217,0.9999981462955475,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,64,10.0,0.0,0.0,0.0675843044530766,53,0.16981132075471697,0.14103253333354895,0.027006064524065773,-1.0012672959633593,0.9999960784642201,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,43,0.13953488372093023,0.2794362949424012,0.017980799901970598,-1.0007870945819588,0.9999983823576639,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,64,10.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.1712986030192538,0.026852448492056945,-1.0012508955868809,0.9999964711340991,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,64,10.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.27821087431643277,0.017781757148763826,-1.0007778867598502,0.9999982387788834,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,64,10.0,0.0,0.0,0.08966985360023902,39,0.0,0.20471237941334644,0.02866636608273555,-1.0013535236700988,0.9999957589002756,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,64,10.0,1.0,0.8793527963418923,1.0,28,0.0,0.28122478783396737,0.01663280078875167,-1.0007235876151495,0.9999984417642865,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,64,10.0,0.0,0.0,0.08966985360023902,39,0.0,0.17462747856879082,0.02740390295497118,-1.001291119135343,0.9999959163176708,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,64,10.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.2765878551309147,0.016526474527293635,-1.000711844813439,0.9999986521659359,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,64,10.0,0.0,0.0,0.11351709139047801,30,0.0,0.1687029290633897,0.028605424302319684,-1.0013423005739848,0.9999960839748383,0.0,0.0,0.0,0.0
next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,43,0.11627906976744186,0.2796329838158779,1.0435709037225427e-08,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,8,,,64,30.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.16370104210959238,4.254141598840229e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,47,0.3404255319148936,0.2815613938455886,2.0464161631219228e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,64,30.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,53,0.22641509433962265,0.2461777298517947,4.140049002782401e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,64,30.0,1.0,0.9123754607496077,1.0,40,0.25,0.2831785622052848,1.6739606599480706e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,64,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.16981132075471697,0.1934374850946215,4.43391629072853e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,43,0.13953488372093023,0.2796329838158779,1.0435709037225427e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,64,30.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.16267353457144715,4.229483011294635e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,64,30.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.2783119881285294,1.425252516902788e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,64,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.19831523454437652,4.860999690234845e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,64,30.0,1.0,0.8793527963418923,1.0,28,0.0,0.2813733959171389,1.3047555571680088e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,64,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.18550924042192024,5.038505667388248e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,64,30.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.2767543367020065,5.830609004569571e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,64,30.0,0.0,0.0,0.11351709139047801,30,0.0,0.18936835257336498,4.113730846707261e-08,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,64,100.0,1.0,0.9179874299767727,1.0,43,0.11627906976744186,0.27963298364260863,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,8,,,64,100.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.18285604718733917,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,64,100.0,1.0,0.9244398288016114,1.0,47,0.3404255319148936,0.28156139432115757,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,64,100.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,53,0.22641509433962265,0.2501570170499244,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,64,100.0,1.0,0.9123754607496077,1.0,40,0.25,0.2831785621121526,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,64,100.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.16981132075471697,0.2000581949316668,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,64,100.0,1.0,0.9179874299767727,1.0,43,0.13953488372093023,0.27963298364260863,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,64,100.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.1758359897966412,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,64,100.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.2783119880684441,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,64,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.20805203759421906,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,64,100.0,1.0,0.8793527963418923,1.0,28,0.0,0.2813733963162771,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,64,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.1902285971177312,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,64,100.0,1.0,0.889740999265246,0.9999999999999998,31,0.0,0.2767543367020065,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,64,100.0,0.0,0.0,0.11351709139047801,30,0.0,0.19495148252074918,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,256,3.0,0.023809523809523808,0.004215295499100293,0.12321481165248255,42,0.07142857142857142,0.003714197448321751,0.9861171997728801,-2.028851100376674,0.7054481307665507,0.0,0.0,0.0,1.0
next_token,generalization,8,,,256,3.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.0036543483253229747,0.9861079467968508,-2.028851715001193,0.7054540352387861,0.0,0.0,0.0,1.0
masked_token,memorization,8,1,center,256,3.0,0.1836734693877551,0.09976228838458356,0.31357871567282575,49,0.32653061224489793,0.03617801524850787,0.9861110083910883,-2.0288515480197207,0.7054089210471328,0.0,0.0,0.0,1.0
masked_token,generalization,8,1,center,256,3.0,0.11320754716981132,0.05292958911068668,0.22576770301339144,53,0.22641509433962265,0.03616001478062486,0.9861104690803671,-2.0288516440481508,0.7054353648761533,0.0,0.0,0.0,1.0
masked_token,memorization,8,1,edge,256,3.0,0.08,0.031549003255790686,0.18838502545063707,50,0.16,0.011559645161032677,0.9861041831970215,-2.028851628303528,0.7054831862449646,0.0,0.0,0.0,1.0
masked_token,generalization,8,1,edge,256,3.0,0.16981132075471697,0.09199841772223753,0.29225536823734133,53,0.16981132075471697,0.011541449798727935,0.9861056759672345,-2.028851752011281,0.7054649231568823,0.0,0.0,0.0,1.0
masked_token,memorization,8,1,end,256,3.0,0.023809523809523808,0.004215295499100293,0.12321481165248255,42,0.09523809523809523,0.0037028215648162934,0.9861154371783847,-2.0288513047354564,0.7054575341088432,0.0,0.0,0.0,1.0
masked_token,generalization,8,1,end,256,3.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.003652700392360037,0.9861077476631511,-2.0288517583500254,0.7054549496282231,0.0,0.0,0.0,1.0
masked_token,memorization,8,2,center,256,3.0,0.02702702702702703,0.004786851054907742,0.13824378437563367,37,0.0,0.04174446254163175,0.9861128845730344,-2.0288514962067477,0.7054833689251462,0.0,0.0,0.0,1.0
masked_token,generalization,8,2,center,256,3.0,0.0,0.0,0.08966985360023902,39,0.0,0.04185750311574875,0.9861173492211562,-2.028851405168191,0.7054887780776391,0.0,0.0,0.0,1.0
masked_token,memorization,8,2,edge,256,3.0,0.0,0.0,0.10427343003561192,33,0.0,0.022020756351676853,0.986111789038687,-2.028851516319044,0.7054700941750498,0.0,0.0,0.0,1.0
masked_token,generalization,8,2,edge,256,3.0,0.0,0.0,0.08966985360023902,39,0.0,0.022030920793230716,0.9861135192406483,-2.028851570227207,0.7054605361742851,0.0,0.0,0.0,1.0
masked_token,memorization,8,2,end,256,3.0,0.0,0.0,0.11351709139047801,30,0.0,0.00367776770144701,0.9861185610294342,-2.028851366043091,0.7054693957169851,0.0,0.0,0.0,1.0
masked_token,generalization,8,2,end,256,3.0,0.0,0.0,0.11351709139047801,30,0.0,0.003680281899869442,0.9861164152622223,-2.028851540883382,0.7054894169171652,0.0,0.0,0.0,1.0
next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,42,0.07142857142857142,0.2768751299452214,0.041468253758336814,-1.0023462346621923,0.9999904519035703,0.0,0.0,0.0,0.0
next_token,generalization,8,,,256,10.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.10137907140464945,0.08725929209454493,-1.0057410299777985,0.9999582239172675,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,49,0.32653061224489793,0.2793947817111502,0.042190570650356155,-1.002404208085975,0.9999893514477477,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,256,10.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,53,0.22641509433962265,0.14290057853707727,0.08881360053453806,-1.0058550564747937,0.9999574962651955,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,256,10.0,1.0,0.9286499658256813,1.0,50,0.16,0.2804178559407592,0.042593013979494575,-1.0024280524253846,0.9999892330169677,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,256,10.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.16981132075471697,0.08715240945512394,0.08987308588792693,-1.0059408286832414,0.9999560803737281,0.0,0.0,0.0,0.0
